datetime,csi1000,csi500,hs300,sse
2007-04-06,2954.226,3182.8,2972.008,3323.585
2007-04-09,2999.09,3240.3,3038.172,3398.95
2007-04-10,3033.287,3261.53,3081.568,3444.291
2007-04-11,3059.643,3309.75,3121.319,3495.224
2007-04-12,3125.473,3387.41,3176.437,3531.029
2007-04-13,3147.18,3358.63,3169.233,3518.267
2007-04-16,3238.201,3458.07,3255.998,3596.441
2007-04-17,3320.88,3558.22,3283.604,3611.87
2007-04-18,3410.566,3649.71,3304.501,3612.396
2007-04-19,3260.646,3435.78,3150.303,3449.016
2007-04-20,3420.554,3614.39,3289.282,3584.204
2007-04-23,3562.613,3782.26,3431.318,3710.886
2007-04-24,3579.301,3821.42,3445.196,3720.532
2007-04-25,3583.263,3805.05,3448.281,3743.959
2007-04-26,3621.143,3853.27,3493.581,3783.063
2007-04-27,3615.142,3845.81,3470.523,3759.867
2007-04-30,3654.965,3903.69,3558.709,3841.272
2007-05-08,3814.822,4091.13,3686.03,3950.011
2007-05-09,3864.12,4099.13,3701.277,4013.085
2007-05-10,3896.247,4128.08,3724.51,4049.701
2007-05-11,3891.916,4109.4,3702.612,4021.678
2007-05-14,3923.147,4133.83,3734.42,4046.392
2007-05-15,3801.787,3998.78,3604.636,3899.178
2007-05-16,3873.754,4118.14,3700.287,3986.043
2007-05-17,3982.916,4221.91,3778.605,4048.293
2007-05-18,4032.922,4235.19,3776.629,4030.258
2007-05-21,4138.967,4364.16,3831.443,4072.225
2007-05-22,4227.783,4459.81,3870.489,4110.379
2007-05-23,4347.975,4582.31,3938.945,4173.709
2007-05-24,4346.684,4571.71,3919.748,4151.133
2007-05-25,4384.991,4649.86,3985.252,4179.776
2007-05-28,4448.761,4761.7,4072.578,4272.111
2007-05-29,4484.44,4853.64,4168.289,4334.924
2007-05-30,4150.996,4456.28,3886.459,4053.088
2007-05-31,3894.678,4267.78,3927.952,4109.654
2007-06-01,3632.9,3960.44,3803.954,4000.742
2007-06-04,3359.931,3618.69,3511.431,3670.401
2007-06-05,3321.848,3659.94,3634.633,3767.101
2007-06-06,3354.83,3736.93,3677.58,3776.317
2007-06-07,3505.619,3936.77,3802.304,3890.803
2007-06-08,3578.506,4002.87,3837.867,3913.135
2007-06-11,3625.513,4104.55,3931.862,3995.68
2007-06-12,3682.442,4218.44,4036.109,4072.138
2007-06-13,3838.024,4372.53,4118.268,4176.48
2007-06-14,3776.99,4311.98,4075.821,4115.209
2007-06-15,3763.258,4316.53,4099.381,4132.869
2007-06-18,3878.97,4439.19,4227.569,4253.348
2007-06-19,3958.327,4529.03,4253.0,4269.524
2007-06-20,3867.762,4396.22,4157.599,4181.323
2007-06-21,3821.404,4374.49,4197.28,4230.823
2007-06-22,3587.39,4123.21,4051.426,4091.445
2007-06-25,3338.365,3851.94,3877.59,3941.081
2007-06-26,3383.888,3928.7,3928.213,3973.371
2007-06-27,3467.477,4022.31,4040.484,4078.599
2007-06-28,3299.115,3757.98,3858.522,3914.204
2007-06-29,3152.37,3585.49,3764.078,3820.703
2007-07-02,3223.945,3644.79,3757.655,3836.294
2007-07-03,3271.839,3704.71,3832.227,3899.724
2007-07-04,3176.33,3622.52,3743.582,3816.165
2007-07-05,2962.843,3380.18,3537.435,3615.872
2007-07-06,3147.564,3591.38,3710.283,3781.348
2007-07-09,3244.459,3711.71,3821.302,3883.216
2007-07-10,3165.099,3606.19,3775.621,3853.021
2007-07-11,3195.87,3653.31,3789.874,3865.723
2007-07-12,3229.942,3671.18,3816.921,3915.991
2007-07-13,3223.993,3655.85,3820.124,3914.395
2007-07-16,3104.853,3532.06,3697.966,3821.916
2007-07-17,3156.064,3610.38,3789.651,3896.191
2007-07-18,3149.729,3624.34,3807.574,3930.06
2007-07-19,3173.074,3640.28,3806.997,3912.941
2007-07-20,3281.915,3788.74,3971.884,4058.853
2007-07-23,3467.958,3984.79,4156.723,4213.361
2007-07-24,3512.933,3993.02,4161.352,4210.329
2007-07-25,3642.348,4106.83,4255.463,4323.966
2007-07-26,3731.399,4190.88,4303.185,4346.458
2007-07-27,3840.429,4269.77,4307.143,4345.357
2007-07-30,3936.792,4353.09,4410.297,4440.769
2007-07-31,4005.344,4403.58,4460.564,4471.032
2007-08-01,3784.016,4161.13,4290.477,4300.563
2007-08-02,3932.076,4336.81,4436.192,4407.73
2007-08-03,3968.655,4408.05,4598.379,4560.774
2007-08-06,4037.019,4504.34,4703.984,4628.108
2007-08-07,4041.942,4470.14,4724.547,4651.225
2007-08-08,3970.944,4395.43,4668.087,4663.162
2007-08-09,3997.013,4442.06,4777.286,4754.095
2007-08-10,3895.455,4348.81,4726.683,4749.369
2007-08-13,3861.263,4329.77,4721.192,4820.064
2007-08-14,3982.676,4436.21,4795.568,4872.785
2007-08-15,3957.011,4412.79,4798.75,4869.883
2007-08-16,3995.48,4438.96,4721.942,4765.448
2007-08-17,3984.806,4390.88,4626.583,4656.574
2007-08-20,4140.415,4570.57,4885.427,4904.855
2007-08-21,4178.023,4625.28,4972.711,4955.207
2007-08-22,4237.937,4685.06,5051.688,4980.075
2007-08-23,4286.922,4733.84,5135.93,5032.494
2007-08-24,4320.975,4742.95,5217.581,5107.668
2007-08-27,4318.122,4724.54,5243.147,5150.118
2007-08-28,4344.092,4729.79,5251.77,5194.689
2007-08-29,4316.884,4701.44,5171.822,5109.427
2007-08-30,4468.39,4843.71,5241.228,5167.884
2007-08-31,4515.24,4897.64,5296.813,5218.825
2007-09-03,4621.479,5008.83,5419.169,5321.055
2007-09-04,4558.491,4980.53,5360.333,5294.045
2007-09-05,4570.186,5010.73,5363.251,5310.716
2007-09-06,4632.488,5065.52,5412.037,5393.66
2007-09-07,4533.107,4939.23,5294.795,5277.176
2007-09-10,4645.325,5038.94,5377.222,5355.287
2007-09-11,4334.65,4718.31,5124.092,5113.968
2007-09-12,4370.09,4770.77,5202.856,5172.627
2007-09-13,4439.132,4872.66,5349.97,5273.592
2007-09-14,4502.404,4936.69,5397.278,5312.182
2007-09-17,4596.263,5047.6,5498.908,5421.392
2007-09-18,4655.166,5096.24,5476.839,5425.208
2007-09-19,4584.826,5029.1,5419.268,5395.265
2007-09-20,4617.754,5079.08,5494.915,5470.065
2007-09-21,4562.117,5028.84,5468.098,5454.674
2007-09-24,4577.255,5054.73,5513.895,5485.013
2007-09-25,4547.599,5013.06,5454.615,5425.88
2007-09-26,4471.175,4932.52,5361.021,5338.52
2007-09-27,4498.613,4972.72,5427.657,5409.403
2007-09-28,4582.44,5083.65,5580.813,5552.301
2007-10-08,4579.571,5088.6,5653.136,5692.755
2007-10-09,4594.701,5141.89,5675.927,5715.892
2007-10-10,4588.078,5109.1,5685.759,5771.464
2007-10-11,4510.27,5005.5,5760.078,5913.23
2007-10-12,4375.305,4891.39,5737.221,5903.264
2007-10-15,4364.804,4890.6,5821.447,6030.086
2007-10-16,4404.017,4943.56,5877.202,6092.057
2007-10-17,4401.068,4929.54,5824.117,6036.281
2007-10-18,4316.604,4814.46,5615.747,5825.282
2007-10-19,4277.367,4813.95,5614.06,5818.047
2007-10-22,4158.928,4688.29,5472.677,5667.332
2007-10-23,4147.841,4688.72,5540.09,5773.387
2007-10-24,4049.973,4596.63,5588.014,5843.109
2007-10-25,3747.127,4251.5,5333.792,5562.394
2007-10-26,3699.727,4228.95,5394.807,5589.631
2007-10-29,3750.871,4288.79,5508.357,5747.997
2007-10-30,3857.89,4388.33,5596.068,5897.193
2007-10-31,4009.746,4550.18,5688.543,5954.765
2007-11-01,3908.541,4431.1,5605.232,5914.285
2007-11-02,3829.232,4329.63,5472.93,5777.809
2007-11-05,3898.526,4361.87,5360.305,5634.452
2007-11-06,3946.956,4395.01,5317.549,5536.569
2007-11-07,3939.367,4385.86,5350.629,5601.783
2007-11-08,3778.059,4205.65,5093.669,5330.023
2007-11-09,3743.999,4153.24,5040.525,5315.54
2007-11-12,3708.945,4098.56,4978.252,5187.735
2007-11-13,3730.293,4114.51,4939.244,5158.118
2007-11-14,3844.501,4264.0,5145.888,5412.694
2007-11-15,3828.129,4210.7,5081.113,5365.267
2007-11-16,3843.967,4217.23,5007.662,5316.274
2007-11-19,3922.598,4313.28,4994.416,5269.817
2007-11-20,3956.56,4371.68,5069.382,5293.703
2007-11-21,3923.878,4308.42,4997.62,5214.225
2007-11-22,3731.977,4113.31,4772.617,4984.161
2007-11-23,3802.826,4193.98,4856.161,5032.13
2007-11-26,3779.604,4151.88,4800.082,4958.849
2007-11-27,3722.9,4108.95,4711.152,4861.111
2007-11-28,3713.337,4078.04,4648.751,4803.394
2007-11-29,3801.327,4185.27,4842.07,5003.333
2007-11-30,3733.479,4122.93,4737.408,4871.778
2007-12-03,3766.882,4170.26,4772.674,4868.611
2007-12-04,3792.237,4194.02,4829.214,4915.889
2007-12-05,3852.444,4273.04,4965.947,5042.654
2007-12-06,3895.757,4291.07,4971.055,5035.073
2007-12-07,3960.609,4362.22,5041.35,5091.756
2007-12-10,4059.236,4483.83,5133.562,5161.919
2007-12-11,4112.21,4534.94,5140.0,5175.076
2007-12-12,4154.339,4544.68,5077.39,5095.543
2007-12-13,4037.53,4402.64,4884.298,4958.043
2007-12-14,4103.854,4499.53,4977.652,5007.911
2007-12-17,4133.821,4506.04,4857.289,4876.761
2007-12-18,4095.0,4467.81,4829.909,4836.174
2007-12-19,4167.273,4565.62,4946.285,4941.784
2007-12-20,4210.518,4621.39,5037.195,5043.535
2007-12-21,4281.387,4691.53,5101.852,5101.779
2007-12-24,4344.314,4772.64,5207.134,5234.262
2007-12-25,4388.727,4815.21,5216.813,5201.181
2007-12-26,4473.133,4912.84,5265.026,5233.351
2007-12-27,4499.825,4963.45,5367.53,5308.889
2007-12-28,4493.415,4947.6,5338.275,5261.563
2008-01-02,4636.775,5123.93,5385.103,5272.814
2008-01-03,4741.032,5230.75,5422.034,5319.861
2008-01-04,4778.028,5243.03,5483.65,5361.574
2008-01-07,4867.133,5347.81,5556.593,5393.343
2008-01-08,4739.093,5200.55,5528.054,5386.531
2008-01-09,4884.274,5356.48,5613.758,5435.807
2008-01-10,4894.592,5382.33,5672.154,5456.541
2008-01-11,4867.471,5376.8,5699.147,5484.677
2008-01-14,4946.351,5445.1,5731.757,5497.901
2008-01-15,4999.918,5487.09,5696.45,5443.791
2008-01-16,4957.377,5412.91,5505.717,5290.606
2008-01-17,4849.483,5270.96,5365.624,5151.626
2008-01-18,4886.729,5317.45,5414.468,5180.514
2008-01-21,4680.894,5097.23,5145.734,4914.435
2008-01-22,4292.693,4661.83,4753.868,4559.751
2008-01-23,4471.125,4912.06,4975.111,4703.047
2008-01-24,4605.94,5080.93,5027.213,4717.734
2008-01-25,4612.951,5096.69,5077.429,4761.688
2008-01-28,4282.726,4740.5,4731.883,4419.294
2008-01-29,4360.978,4840.64,4762.083,4457.944
2008-01-30,4389.438,4851.43,4710.652,4417.849
2008-01-31,4215.108,4663.42,4620.401,4383.393
2008-02-01,4027.373,4456.93,4571.945,4320.767
2008-02-04,4346.525,4820.39,4950.124,4672.17
2008-02-05,4366.549,4839.0,4921.829,4599.696
2008-02-13,4371.405,4813.58,4816.084,4490.721
2008-02-14,4455.051,4910.36,4880.252,4552.316
2008-02-15,4437.486,4886.02,4813.311,4497.127
2008-02-18,4555.318,5043.14,4910.992,4568.151
2008-02-19,4639.881,5133.36,5020.753,4664.295
2008-02-20,4620.5,5089.44,4908.717,4567.026
2008-02-21,4682.195,5153.6,4876.03,4527.177
2008-02-22,4591.941,5029.2,4702.241,4370.285
2008-02-25,4442.762,4869.65,4519.783,4192.533
2008-02-26,4446.171,4868.81,4515.533,4238.179
2008-02-27,4555.182,4977.34,4639.768,4334.047
2008-02-28,4571.874,4989.41,4622.056,4299.513
2008-02-29,4646.539,5057.62,4674.55,4348.543
2008-03-03,4814.757,5227.73,4790.744,4438.265
2008-03-04,4824.665,5192.59,4671.148,4335.446
2008-03-05,4877.329,5214.24,4628.724,4292.654
2008-03-06,4882.963,5223.82,4685.03,4360.986
2008-03-07,4805.957,5115.92,4621.685,4300.515
2008-03-10,4673.062,4948.35,4431.589,4146.299
2008-03-11,4761.058,5015.93,4441.184,4165.878
2008-03-12,4656.531,4881.03,4309.648,4070.116
2008-03-13,4466.078,4688.68,4198.96,3971.257
2008-03-14,4435.479,4662.32,4157.871,3962.673
2008-03-17,4096.925,4302.61,3965.279,3820.048
2008-03-18,3814.21,3986.32,3763.948,3668.897
2008-03-19,3999.936,4176.49,3888.861,3761.605
2008-03-20,4153.995,4347.74,4001.832,3804.054
2008-03-21,4197.441,4405.86,4037.83,3796.576
2008-03-24,4130.146,4314.58,3857.091,3626.188
2008-03-25,4193.506,4367.34,3905.774,3629.619
2008-03-26,4180.574,4352.05,3914.37,3606.857
2008-03-27,3949.961,4119.79,3748.92,3411.493
2008-03-28,4060.043,4241.45,3918.156,3580.146
2008-03-31,3861.596,4044.1,3790.53,3472.713
2008-04-01,3539.507,3704.27,3582.855,3329.162
2008-04-02,3319.595,3500.52,3547.977,3347.882
2008-04-03,3393.426,3588.76,3650.698,3446.244
2008-04-07,3596.267,3822.37,3845.822,3599.618
2008-04-08,3673.961,3908.8,3891.059,3612.539
2008-04-09,3466.972,3695.31,3688.125,3413.907
2008-04-10,3567.631,3803.46,3754.715,3471.743
2008-04-11,3619.036,3862.36,3783.728,3492.893
2008-04-14,3399.318,3607.22,3536.327,3296.672
2008-04-15,3504.246,3723.27,3583.299,3348.353
2008-04-16,3423.915,3633.68,3494.016,3291.599
2008-04-17,3291.15,3511.91,3386.63,3222.741
2008-04-18,3116.689,3338.27,3272.499,3094.668
2008-04-21,3101.9,3314.51,3267.554,3116.977
2008-04-22,3054.434,3266.38,3296.277,3147.793
2008-04-23,3182.855,3409.77,3453.727,3278.33
2008-04-24,3448.797,3723.07,3774.504,3583.028
2008-04-25,3457.991,3756.33,3803.07,3557.749
2008-04-28,3446.969,3729.56,3729.154,3474.722
2008-04-29,3472.666,3759.54,3776.943,3523.405
2008-04-30,3584.346,3903.18,3959.119,3693.106
2008-05-05,3694.116,4040.16,4055.779,3761.009
2008-05-06,3698.918,4024.99,4010.888,3733.503
2008-05-07,3553.334,3850.23,3821.319,3579.147
2008-05-08,3669.873,3985.2,3925.041,3656.839
2008-05-09,3674.633,3986.24,3878.924,3613.494
2008-05-12,3749.787,4069.15,3904.92,3626.982
2008-05-13,3776.84,4078.88,3851.687,3560.243
2008-05-14,3856.087,4168.49,3975.782,3657.432
2008-05-15,3831.376,4131.25,3948.088,3637.324
2008-05-16,3789.099,4071.91,3936.121,3624.233
2008-05-19,3805.892,4070.05,3914.072,3604.761
2008-05-20,3592.679,3813.94,3710.818,3443.162
2008-05-21,3690.701,3908.77,3783.049,3544.186
2008-05-22,3672.202,3871.55,3711.444,3485.63
2008-05-23,3603.275,3829.65,3675.147,3473.091
2008-05-26,3483.411,3728.75,3559.217,3364.544
2008-05-27,3486.905,3743.54,3576.197,3375.407
2008-05-28,3568.679,3847.26,3676.23,3459.026
2008-05-29,3501.281,3749.22,3580.868,3401.437
2008-05-30,3506.841,3755.63,3611.33,3433.354
2008-06-02,3553.315,3788.15,3625.826,3459.044
2008-06-03,3536.921,3771.1,3614.111,3436.398
2008-06-04,3472.67,3704.08,3546.916,3369.913
2008-06-05,3434.019,3657.49,3512.138,3351.645
2008-06-06,3420.073,3629.92,3489.502,3329.67
2008-06-10,3125.795,3312.79,3206.562,3072.333
2008-06-11,3054.532,3226.92,3140.299,3024.24
2008-06-12,3024.647,3197.54,3084.633,2957.532
2008-06-13,2881.039,3045.11,2979.117,2868.8
2008-06-16,2811.913,2977.82,2952.242,2874.103
2008-06-17,2640.915,2791.29,2842.676,2794.751
2008-06-18,2777.722,2951.84,2991.273,2941.115
2008-06-19,2561.029,2702.8,2773.076,2748.874
2008-06-20,2600.302,2764.28,2849.668,2831.736
2008-06-23,2548.053,2717.97,2789.941,2760.417
2008-06-24,2616.064,2806.77,2851.915,2803.019
2008-06-25,2754.752,2966.9,2969.537,2905.014
2008-06-26,2787.854,3003.3,2980.907,2901.85
2008-06-27,2590.317,2792.71,2816.021,2748.432
2008-06-30,2579.613,2813.72,2791.819,2736.103
2008-07-01,2526.321,2765.06,2698.347,2651.605
2008-07-02,2572.606,2811.23,2699.597,2651.725
2008-07-03,2686.875,2941.52,2760.612,2703.529
2008-07-04,2685.166,2941.09,2741.852,2669.892
2008-07-07,2832.045,3094.85,2882.763,2792.397
2008-07-08,2887.926,3142.32,2901.841,2814.947
2008-07-09,2967.541,3226.15,3015.126,2920.546
2008-07-10,2904.62,3152.49,2973.728,2875.45
2008-07-11,2891.363,3132.73,2953.498,2856.634
2008-07-14,2958.008,3198.35,2975.874,2878.256
2008-07-15,2892.849,3106.33,2852.979,2779.448
2008-07-16,2751.054,2948.53,2745.596,2705.867
2008-07-17,2711.718,2918.37,2718.068,2684.778
2008-07-18,2792.7,3015.8,2815.462,2778.367
2008-07-21,2913.696,3139.51,2911.051,2861.418
2008-07-22,2931.304,3150.01,2904.743,2846.117
2008-07-23,2915.125,3122.69,2883.32,2837.849
2008-07-24,2990.769,3200.74,2977.362,2910.292
2008-07-25,2971.522,3172.17,2939.202,2865.101
2008-07-28,3021.512,3215.85,2960.851,2903.012
2008-07-29,2960.072,3150.0,2905.63,2850.311
2008-07-30,2944.369,3132.77,2884.384,2836.668
2008-07-31,2834.099,3017.22,2805.21,2775.717
2008-08-01,2876.134,3063.81,2840.788,2801.817
2008-08-04,2803.567,2990.17,2773.15,2741.74
2008-08-05,2712.631,2897.73,2703.079,2690.746
2008-08-06,2705.277,2904.19,2721.693,2719.368
2008-08-07,2717.352,2923.75,2720.442,2727.577
2008-08-08,2514.966,2711.96,2591.462,2605.719
2008-08-11,2295.764,2508.59,2456.811,2470.074
2008-08-12,2251.393,2473.42,2444.155,2457.198
2008-08-13,2246.758,2472.3,2444.672,2446.297
2008-08-14,2263.948,2483.7,2443.512,2437.082
2008-08-15,2257.41,2473.72,2447.615,2450.61
2008-08-18,2079.546,2289.3,2313.402,2319.868
2008-08-19,2119.832,2327.02,2348.472,2344.469
2008-08-20,2299.673,2520.74,2532.94,2523.282
2008-08-21,2217.051,2431.1,2443.979,2431.716
2008-08-22,2171.68,2382.52,2404.928,2405.226
2008-08-25,2170.92,2374.06,2400.548,2413.374
2008-08-26,2041.982,2244.99,2331.532,2350.084
2008-08-27,2044.259,2237.87,2325.292,2342.147
2008-08-28,2044.346,2236.82,2335.865,2350.143
2008-08-29,2105.882,2307.16,2391.64,2397.369
2008-09-01,2046.059,2238.05,2309.171,2325.135
2008-09-02,2064.11,2253.77,2285.411,2304.891
2008-09-03,2057.109,2237.28,2245.964,2276.672
2008-09-04,2066.884,2254.69,2251.146,2277.411
2008-09-05,1952.604,2148.74,2183.432,2202.446
2008-09-08,1847.385,2039.89,2126.518,2143.421
2008-09-09,1864.155,2057.56,2139.145,2145.779
2008-09-10,1883.982,2072.81,2143.176,2150.759
2008-09-11,1838.227,2034.25,2072.126,2078.981
2008-09-12,1836.743,2038.66,2077.846,2079.673
2008-09-16,1795.372,1993.46,2000.651,1986.636
2008-09-17,1764.197,1956.04,1929.135,1929.047
2008-09-18,1710.748,1899.32,1895.99,1895.837
2008-09-19,1877.695,2086.83,2073.113,2075.091
2008-09-22,1963.298,2182.79,2207.614,2236.41
2008-09-23,1832.158,2042.2,2123.478,2201.51
2008-09-24,1877.346,2088.55,2138.853,2216.811
2008-09-25,1921.029,2138.06,2223.532,2297.501
2008-09-26,1917.374,2136.0,2243.657,2293.784
2008-10-06,1855.121,2054.04,2128.696,2173.738
2008-10-07,1849.969,2046.19,2102.448,2157.839
2008-10-08,1807.691,1995.61,2022.881,2092.224
2008-10-09,1781.023,1969.82,1995.297,2074.583
2008-10-10,1646.934,1837.4,1906.96,2000.572
2008-10-13,1686.877,1872.95,1985.486,2073.568
2008-10-14,1629.739,1816.32,1934.619,2017.321
2008-10-15,1615.776,1806.79,1914.356,1994.667
2008-10-16,1524.317,1704.57,1820.903,1909.941
2008-10-17,1547.959,1726.4,1833.262,1930.651
2008-10-20,1606.022,1786.56,1896.733,1974.006
2008-10-21,1611.727,1782.66,1881.406,1958.529
2008-10-22,1580.886,1748.84,1833.323,1895.822
2008-10-23,1597.614,1766.59,1834.78,1875.561
2008-10-24,1575.055,1741.18,1781.598,1839.621
2008-10-27,1452.936,1604.76,1654.671,1723.351
2008-10-28,1490.743,1642.06,1705.82,1771.821
2008-10-29,1426.083,1576.93,1658.223,1719.812
2008-10-30,1436.896,1590.23,1697.656,1763.607
2008-10-31,1406.758,1562.02,1663.66,1728.786
2008-11-03,1388.376,1539.8,1653.542,1719.774
2008-11-04,1374.35,1513.5,1627.759,1706.703
2008-11-05,1423.451,1563.37,1691.42,1760.609
2008-11-06,1405.798,1536.6,1649.776,1717.722
2008-11-07,1432.779,1561.22,1677.827,1747.713
2008-11-10,1541.301,1676.28,1801.665,1874.801
2008-11-11,1533.356,1662.85,1781.361,1843.607
2008-11-12,1580.053,1704.23,1801.823,1859.11
2008-11-13,1652.164,1784.5,1874.082,1927.613
2008-11-14,1737.469,1867.49,1943.654,1986.438
2008-11-17,1827.967,1959.07,1987.225,2030.485
2008-11-18,1695.211,1816.29,1839.819,1902.43
2008-11-19,1809.915,1944.33,1953.163,2017.474
2008-11-20,1811.985,1948.68,1932.428,1983.76
2008-11-21,1794.57,1921.04,1920.735,1969.389
2008-11-24,1726.55,1842.34,1837.642,1897.06
2008-11-25,1714.32,1827.64,1834.294,1888.715
2008-11-26,1717.216,1834.77,1843.495,1897.884
2008-11-27,1738.551,1861.52,1870.473,1917.861
2008-11-28,1719.43,1841.45,1829.924,1871.156
2008-12-01,1801.671,1919.48,1864.205,1894.615
2008-12-02,1841.692,1957.32,1868.631,1889.638
2008-12-03,1912.763,2039.93,1952.668,1965.414
2008-12-04,1912.809,2037.72,1982.928,2001.504
2008-12-05,1972.407,2098.66,2013.175,2018.656
2008-12-08,2054.205,2190.53,2095.036,2090.773
2008-12-09,2001.218,2134.58,2040.847,2037.74
2008-12-10,2070.9,2195.74,2096.393,2079.117
2008-12-11,2013.356,2127.18,2046.337,2031.681
2008-12-12,1916.198,2031.99,1960.38,1954.215
2008-12-15,1956.286,2073.03,1975.034,1964.374
2008-12-16,1983.742,2110.24,1994.45,1975.006
2008-12-17,2015.495,2136.31,2001.42,1976.819
2008-12-18,2049.499,2175.36,2045.102,2015.694
2008-12-19,2066.431,2194.99,2052.114,2018.463
2008-12-22,2075.308,2193.48,2017.549,1987.755
2008-12-23,1938.597,2054.53,1918.955,1897.225
2008-12-24,1895.662,2010.1,1887.075,1863.8
2008-12-25,1898.36,2003.49,1870.765,1852.419
2008-12-26,1877.903,1983.76,1862.096,1851.518
2008-12-29,1873.526,1984.76,1854.757,1850.48
2008-12-30,1865.956,1971.47,1833.435,1832.91
2008-12-31,1830.823,1939.43,1817.722,1820.805
2009-01-05,1920.098,2020.24,1882.959,1880.716
2009-01-06,1982.87,2091.89,1942.795,1937.145
2009-01-07,1995.189,2104.92,1931.178,1924.012
2009-01-08,1951.985,2052.3,1887.991,1878.181
2009-01-09,2009.095,2107.77,1918.365,1904.861
2009-01-12,2032.54,2137.84,1920.687,1900.347
2009-01-13,1970.025,2081.67,1876.185,1863.367
2009-01-14,2054.569,2160.06,1955.244,1928.869
2009-01-15,2079.863,2181.06,1954.874,1920.206
2009-01-16,2090.017,2195.63,1990.214,1954.438
2009-01-19,2085.582,2192.81,2012.465,1986.672
2009-01-20,2111.385,2214.84,2025.19,1994.107
2009-01-21,2107.868,2217.63,2021.71,1985.016
2009-01-22,2140.159,2256.37,2044.551,2004.951
2009-01-23,2122.348,2238.08,2032.682,1990.657
2009-02-02,2193.694,2306.77,2057.063,2011.683
2009-02-03,2254.406,2369.65,2108.91,2060.808
2009-02-04,2297.072,2423.89,2166.414,2107.749
2009-02-05,2270.259,2384.76,2150.971,2098.018
2009-02-06,2367.722,2493.74,2237.28,2181.239
2009-02-09,2441.635,2579.23,2296.672,2224.714
2009-02-10,2508.645,2653.21,2326.755,2265.161
